,Unnamed: 0,text,label,clean_tweet,English,hindi,sentiment
4001,4001,Raat ko neend nahin aati. Din mein so nahi sakte!   #Irony #Love #For #Sleep,1,raat ko neend nahin aati din mein nahi sakte irony love for sleep,irony love for sleep,नींद के प्रति विडंबनापूर्ण प्रेम,sarcasm
4002,4002,"@laluprasadrjd tuzh jaise neta nai politics Ki Jo halat Ki hai, tune bas negative hi negative Diya hai logo ko..apne aapko bhagwan bana liya",0,tuzh jaise neta nai politics ki jo halat ki hai tune bas negative hi negative diya hai logo ko apne aapko bhagwan bana liya,"the tune of the condition of politics like you is negative, you have made people your god.","""तुम्हारी जैसी राजनीति की हालत का सुर ही नकारात्मक है, तुमने जनता को ही अपना भगवान बना लिया है।""",No_sarcasm
4003,4003,Ek or bhabhi mil gyi hamari..... #cricket,0,ek bhabhi mil gyi hamari cricket,one sister-in-law got our cricket,एक भाभी को हमारा क्रिकेट मिल गया,No_sarcasm
4004,4004,in logo ko sirf baat chodna aata hai..aur ache kaam mein ungli karna..politics to sirf paiso ke liye hi join kari hai.,0,logo ko sirf baat chodna aata hai aur ache kaam mein ungli karna politics sirf paiso ke liye hi join kari hai,"people only know how to fuck and point fingers in good deeds, they have joined politics only for money.","""लोग सिर्फ बकवास करना और अच्छे कामों में उंगली उठाना जानते हैं, वो राजनीति में सिर्फ पैसों के लिए आए हैं।""",No_sarcasm
4005,4005,@SONI_CRICKET: Phoolon ki Mehak kuch Din bad khatam ho jati hai          ? Magar  Achy Salook ki Mehak Insaan ki Moat ky baad bhi Qaim Re...,0,phoolon ki mehak kuch din bad khatam ho jati hai magar achy salook ki mehak insaan ki moat ky baad bhi qaim re,"the fragrance of flowers ends after a few days, but the fragrance of good treatment remains even after the death of the person","""फूलों की खुशबू कुछ दिनों के बाद खत्म हो जाती है, लेकिन अच्छे इलाज की खुशबू इंसान के मरने के बाद भी बनी रहती है""",No_sarcasm
4006,4006,Cricket News: Main Khud Afridi Se Alvidaai Match Khelne Ki Paish Kash Ki To Unho Ne Kaha Tha K Mujhe Zaroorat Nahi. Najam Setthi,0,cricket news main khud afridi se alvidaai match khelne ki paish kash ki to unho ne kaha tha k mujhe zaroorat nahi najam setthi,cricket news main khud afridi se bidaaai match kash ki paash ki to unho tah tha mujhe nahi rooroo nahi najam setthi,Cricket News Main Khud Afridi Se Bidaaai Match Kash Ki Paash Ki To Unho Tah Tha Mujhe Nahi Rooroo Nahi Najam Setthi,No_sarcasm
4007,4007,"Aap opportunistic hain.cap nahin pehna, triple talaq kisne ban karwaaya? Jal rahi Hai kya??",0,aap opportunistic hain cap nahin pehna triple talaq kisne ban karwaaya jal rahi hai kya,"you are opportunistic, wearing no cap, who has banned triple talaq?","""आप अवसरवादी हैं, टोपी नहीं पहनते हैं, तीन तलाक पर प्रतिबंध किसने लगाया है?""",No_sarcasm
4008,4008,agar ek baap ki aulaad hai tu @ashutosh83B toh jwaab de iss video ko dekh k ki tera kejri kyu aaya politics me?  jwab de hraami pille,0,agar ek baap ki aulaad hai tu toh jwaab de iss video ko dekh k ki tera kejri kyu aaya politics jwab de hraami pille,if you are a child of a father then you should watch this video for the answer to your question why did you come to politics as the answer to the bastard child.,अगर आप एक बाप की औलाद हैं तो आपको अपने सवाल का जवाब जानने के लिए यह वीडियो देखना चाहिए कि आप हरामी औलाद राजनीति में क्यों आए?,No_sarcasm
4009,4009,Yaar mere tu Aise rutha jaise mera rab rutha  Sir Aap ki Aur Vinod ji Jodi is one of the most popular Jodi in Bollywood,0,yaar mere tu aise rutha jaise mera rab rutha sir aap ki aur vinod ji jodi one popular jodi bollywood,"my friend, you are upset like my husband is upset. sir, your husband and vinod ji jodi one popular jodi bollywood.","""मेरे दोस्त, तुम वैसे ही परेशान हो जैसे मेरे पति परेशान हैं। सर, आपके पति और विनोद जी की जोड़ी बॉलीवुड की एक लोकप्रिय जोड़ी है।""",No_sarcasm
4010,4010,@narendramodi mai kuch apne maa papa Kai liye karna chata hu par na nokri Hai na cricket mai kuch hua.kise bhi karke sarkari nokari lagwa do,0,mai kuch apne maa papa kai liye karna chata hu par na nokri hai na cricket mai kuch hua kise bhi karke sarkari nokari lagwa,"i have taught my mother and father what to do, but who can get a government job by doing cricket?","""मैंने अपनी मां और पिता को सिखाया है कि क्या करना है, लेकिन क्रिकेट खेलकर कौन सरकारी नौकरी पा सकता है?""",No_sarcasm
4011,4011,"India playing11rohit,rahane,Kohli,pandey/rahul,jadhav,dhoni,pandya,chahal,kuldeep/umesh,bhuvi,bumrah #INDvAUS #ODI #dream11 #cricket",0,india playingrohit rahane kohli pandeyrahul jadhav dhoni pandya chahal kuldeepumesh bhuvi bumrah indvaus odi dream cricket,india playingrohit rahane kohli pandeyrahul jadhav dhoni pandya chahal kuldeepumesh bhuvi bumrah indvaus odi dream cricket,India playingrohit rahane kohli pandeyrahul jadhav dhoni pandya chahal kuldeepumesh bhuvi bumrah INDvAUS ODI dream cricket,No_sarcasm
4012,4012,To kya triple talaq ki tarah ye sab legal Hai. Ye sare murders legal hain kya ? Aur Kashmiri pandit mein kisi ka naam hi bta do to manu.,0,to kya triple talaq ki tarah ye sab legal hai ye sare murders legal hain kya aur kashmiri pandit mein kisi ka naam hi bta manu,"so are all these things like triple talaq legal, are all these murders legal and what is the name of any kashmiri pandit?","""तो क्या तीन तलाक जैसी ये सभी चीजें वैध हैं, क्या ये सभी हत्याएं वैध हैं और किसी कश्मीरी पंडित का नाम क्या है?""",No_sarcasm
4013,4013,"Cricket_News: 15_Sep Ko Jo Bhi Stadium Aaye Punjab Bank Se Ticket Ly Kr Aaye, Mujh Se Free-Paas Ki Umeed Koi Na Rakhy. Says: 'Najam_Setthi'",0,cricket news sep ko jo bhi stadium aaye punjab bank se ticket ly kr aaye mujh se free paas ki umeed koi na rakhy says najam setthi,cricket news sep ko jo bhi stadium aaye punjab bank se ticket kr aaye mujh se no expectation ki free pass says najam sethi,Cricket News Sep Ko Jo Bhi Stadium Aaye Punjab Bank Se Ticket Kr Aaye Mujh Se No Expectation Ki Free Pass Says Najam Sethi,No_sarcasm
4014,4014,To tu Ye bta ki Modi ne achha kya kiya jo uska gumgan ho. Sirf dhram ke naam pr politics kr rha hai aur kuch nhi. Jise tum smjh nhi skte,0,to tu ye bta ki modi ne achha kya kiya jo uska gumgan ho sirf dhram ke naam pr politics kr rha hai aur kuch nhi jise tum smjh nhi skte,"so i told you that what good has modi done, he is boasting that he is only doing politics in the name of religion and nothing else, which you cannot understand.","""तो मैंने आपको बताया कि मोदी ने क्या अच्छा किया है, वह शेखी बघार रहे हैं कि वह केवल धर्म के नाम पर राजनीति कर रहे हैं और कुछ नहीं, जो आप समझ नहीं सकते।""",No_sarcasm
4015,4015,Aap apne karyakartaon ko bhejkar jaroorat Manson Ki nadad Karen. Insaniyat politics se upar hoti hai,0,aap apne karyakartaon ko bhejkar jaroorat manson ki nadad karen insaniyat politics se upar hoti hai,"you should send your workers and raise the cry of need, humanity is above politics","""आप अपने कार्यकर्ता भेजिए और जरूरत की आवाज उठाइए, मानवता राजनीति से ऊपर है""",No_sarcasm
4016,4016,Raja Thakur Bihar me badh k Karan halaat kharab hain aur tum politics batiya Rahe ho.  Wah re Jan Neta....,0,raja thakur bihar badh k karan halaat kharab hain aur tum politics batiya rahe ho wah jan neta,"raja thakur, the situation in bihar is bad and you are playing politics, you are the leader of the people.","""राजा ठाकुर, बिहार में हालात खराब हैं और आप राजनीति कर रहे हैं, आप जनता के नेता हैं।""",No_sarcasm
4017,4017,"*Chinese President Twts in Hindi*  ""Kamino..Tumhra triple talaq aur Ram Rahim ka topic khatam ho jaye tho meri dhamki pur bhi focus Karna """,0,chinese president twts hindi kamino tumhra triple talaq aur ram rahim ka topic khatam ho jaye tho meri dhamki pur bhi focus karna,chinese president twts hindi kamino tumhra triple talaq aur ram rahim ka topic kathaam ho jaaye tho meri dhamki pur bhi focus karna,Chinese President Twts Hindi Kamino Tumhra triple talaq aur Ram Rahim ka topic kathaam ho jaaye tho meri dhamki pur bhi focus Karna,No_sarcasm
4018,4018,BC Julie ka advertising kar rahe hai match me.. kya faltugiri hai.. Cricket me paise ke liye kuch bhi kar rahe hai..  #INDvSL #T20I,0,bc julie ka advertising kar rahe hai match kya faltugiri hai cricket paise ke liye kuch bhi kar rahe hai indvsl ti,are you advertising bc julie? is the match a waste? are you doing anything for cricket money? indvsl ti.,क्या आप बीसी जूली का विज्ञापन कर रहे हैं? क्या मैच बेकार है? क्या आप क्रिकेट के पैसे के लिए कुछ कर रहे हैं? INDvSL TI.,No_sarcasm
4019,4019,bhagwan ka lakh lakh shukra hai bachho ne tuition AAP se nahi li. #sarcasm,1,bhagwan ka lakh lakh shukra hai bachho ne tuition aap se nahi li sarcasm,thank god the children did not take tuition from aap. sarcasm,भगवान का शुक्र है कि बच्चों ने AAP से ट्यूशन नहीं ली. कटाक्ष,sarcasm
4020,4020,Cricket News: Team Acha Khelti Hai To Khushi Hoti Hai. Nojawanon Ko Khilane Ki Soch Hai. Larke Bhi Ache Hain. Inzamam Ul Haq,0,cricket news team acha khelti hai to khushi hoti hai nojawanon ko khilane ki soch hai larke bhi ache hain inzamam ul haq,"cricket news team acha khel hai to khushi hoti hai thoughts of feeding youngsters, larke bhi hain inzamam ul haq","""Cricket News Team Acha Khel Hai To Khushi Hoti Hai Thoughts of feeding youngsters, Larke Bhi Hain Inzamam Ul Haq""",No_sarcasm
4021,4021,Maafi v choti paregi aisi harkat se...desh ko sharminda karke rakhe hai aur ispe politics karne se log baaz v nahi aate...Duniya has rahi,0,maafi v choti paregi aisi harkat se desh ko sharminda karke rakhe hai aur ispe politics karne se log baaz v nahi aate duniya rahi,"sorry, we are embarrassing the country with such actions and we are not going to stop doing politics in this world.","""क्षमा करें, हम ऐसे कार्यों से देश को शर्मिंदा कर रहे हैं और हम इस दुनिया में राजनीति करना बंद नहीं करेंगे।""",No_sarcasm
4022,4022,"Triple Talaq, Gau Rakhsha , Beef Ban ye bhi desh hit Mei diya h",0,triple talaq gau rakhsha beef ban ye bhi desh hit mei diya h,"triple talaq, cow raksha beef ban has also hit the country.","""तीन तलाक, गोरक्षा, गोमांस प्रतिबंध का भी देश पर असर पड़ा है।""",No_sarcasm
4023,4023,@amir_bollywood  sir Ji mere pas meri kahani hai,0,sir ji mere pas meri kahani hai,"sir, i have my story.","""सर, मेरे पास अपनी कहानी है।""",No_sarcasm
4024,4024,Bole tohhh..... Apun Bollywood me sabka samman karta hai par pyaar sirf BACHCHAN parivaar se karta hai. Koi shaq ..!!! @SrBachchan pic.twitter.com/zXxAiV6wCu,0,bole toh apun bollywood sabka samman karta hai par pyaar sirf bachchan parivaar se karta hai koi shaq pic twitter comzxxaivwcu,bole toh apun bollywood sabka saman hai hai but pyaar hai only bachchan parivaar hai koi shaq pic twitter comzxxaivwcu,Bole toh apun bollywood sabka saman hai hai but pyaar hai only bachchan parivaar hai koi shaq pic twitter comzXxAiVwCu,No_sarcasm
4025,4025,bhai mujhe #aap aur #bjp ke politics se matlab nhi hai..apne govt se basic needs ki demand to kr hi sakte hn jaise ki #bijli,0,bhai mujhe aap aur bjp ke politics se matlab nhi hai apne govt se basic needs ki demand kr hi sakte hn jaise ki bijli,"brother, i am not concerned with the politics of aap and bjp, we can demand basic needs like electricity from our government.","""भाई, मुझे आप और बीजेपी की राजनीति से कोई सरोकार नहीं है, हम अपनी सरकार से बिजली जैसी बुनियादी जरूरत की मांग तो कर ही सकते हैं।""",No_sarcasm
4026,4026,"ABHI PHIR EK DIN DHAMAKA HO JAYEGA PAK ME AUR PHIR KOI TEAM NAHI AAYEGI, WASIM BHAI SAPNE MAT PALO, CRICKET NAHI LAUT RHA VAPAS PAK ME..",0,abhi phir ek din dhamaka ho jayega pak me aur phir koi team nahi aayegi wasim bhai sapne mat palo cricket nahi laut rha vapas pak me,abhi phir ek din dhamaka ho jayega pak me aur phir any team nahi aayegi wasim bhai sapne mat palo cricket nahi laut rha vapas pak me,ABHI PHIR EK DIN DHAMAKA HO JAYEGA PAK ME AUR PHIR ANY TEAM NAHI AAYEGI WASIM BHAI SAPNE MAT PALO CRICKET NAHI LAUT RHA VAPAS PAK ME,No_sarcasm
4027,4027,@DrKumarVishwas 60 saal ka hisab maangne vale aj 60 din ka hisab nahi de pe rahe..#Irony,1,saal ka hisab maangne vale aj din ka hisab nahi de pe rahe irony,irony,विडंबना,sarcasm
4028,4028,Agar positive hai toh negative bhi hoga.Aur yahi cheej ko politics balance karti hai.Koi kabhi bhi puri tarah desh ko apna yogdan nai dega,0,agar positive hai toh negative bhi hoga aur yahi cheej ko politics balance karti hai koi kabhi bhi puri tarah desh ko apna yogdan nai dega,"if it is positive then it will also be negative and this is where politics balances the question, which will never contribute to the country as a whole.","""अगर यह सकारात्मक है तो यह नकारात्मक भी होगा और यहीं पर राजनीति सवाल को संतुलित करती है, जो पूरे देश के लिए कभी योगदान नहीं देगा।""",No_sarcasm
4029,4029,Rajneeti ne Ghanshyam Tiwari jaise logon ko Md.Ghanshyam Tiwari bana dia .Politics k liye@MamataBenerjee jaise politicians atma ko bech diye,0,rajneeti ne ghanshyam tiwari jaise logon ko md ghanshyam tiwari bana dia politics k liye jaise politicians atma ko bech diye,rajneeti made people like ghanshyam tiwari md ghanshyam tiwari and sold the soul for the sake of politics like politicians.,राजनीति ने घनश्‍याम तिवाड़ी जैसे लोगों को एमडी घनश्‍याम तिवाड़ी बना दिया और राजनेताओं की तरह राजनीति के लिए उनकी आत्‍मा बेच दी।,No_sarcasm
4030,4030,See the difference. Ek khud ke liye jita tha aur dusara des ke liye. See the politics of Congress. ACCHE DIN AANE LAGE. pic.twitter.com/r7qlQuexB6,0,see difference ek khud ke liye jita tha aur dusara des ke liye see politics congress acche din aane lage pic twitter comrqlquexb,see difference one was won for myself and the other was won for others see politics congress acche din aane lage pic twitter comrqlquexb,अंतर देखिए एक अपने लिए जीता गया और दूसरा दूसरों के लिए जीता गया राजनीति देखिए कांग्रेस अच्छे दिन आने लगे pic twitter comrqlQuexB,No_sarcasm
4031,4031,"Wohi log Maa,Behan ki Izzat karnay ka dars day rahay hotay hain, jo sab say ziada maa behan ki gaaliyan detay hain #IRONY",1,wohi log maa behan ki izzat karnay ka dars day rahay hotay hain jo sab say ziada maa behan ki gaaliyan detay hain irony,those people who are trying to respect maa behan are saying all the details of maa behan's abuse irony.,जो लोग माँ बहन का सम्मान करने की कोशिश कर रहे हैं वे माँ बहन के दुर्व्यवहार के सभी विवरणों को विडंबनापूर्ण बता रहे हैं।,sarcasm
4032,4032,Yeh jaaahil log Kabhi bhi Nazwaz Sharif and Zardari ki politics  nahi samajh paye gey k inn ki Kaisey pagal banyaa jaa raha hai,0,yeh jahil log kabhi bhi nazwaz sharif zardari ki politics nahi samajh paye gey k inn ki kaisey pagal banyaa jaa raha hai,these ignorant people have never understood the politics of nawaz sharif zardari. what kind of madness is being created in them?,इन अज्ञानी लोगों ने नवाज शरीफ जरदारी की राजनीति को कभी नहीं समझा। उनमें कैसा पागलपन पैदा हो रहा है?,No_sarcasm
4033,4033,Triple talaq ka kya hua. Roj sunwai chal rahi thi,0,triple talaq ka kya hua roj sunwai chal rahi thi,what happened to triple talaq?,तीन तलाक का क्या हुआ?,No_sarcasm
4034,4034,Mera door door tak triple talaq se koi lena dena nahi hai...,0,mera door door tak triple talaq se koi lena dena nahi hai,i have nothing to do with triple talaq from door to door.,घर-घर जाकर तीन तलाक देने से मेरा कोई लेना-देना नहीं है।,No_sarcasm
4035,4035,"Mera Cricket k sath Ishq, AFRIDI SE SHURU HUA THA AFRIDI PR KHATM HUA HAI #ThankYouAfridi @SAfridiOfficialpic.twitter.com/7yPtFo9N1Q",0,mera cricket k sath ishq afridi se shuru hua tha afridi pr khatm hua hai thankyouafridi,mera cricket k sath ishq afridi se shuru hua tha afridi pr khatm hua hai thankyouafridi,Mera Cricket k sath Ishq AFRIDI SE SHURU HUA THA AFRIDI PR KHATM HUA HAI ThankYouAfridi,No_sarcasm
4036,4036,Sanskrut pe sirf vivad Article 370 pe sirf vivad Ram mandir .. vivad Triple talaq .. vivad Ndtv scam ... vivad Bas vivad .. aur kuchh nahi,0,sanskrut pe sirf vivad article pe sirf vivad ram mandir vivad triple talaq vivad ndtv scam vivad bas vivad aur kuchh nahi,sanskrit pe only vivad article pe only vivad ram temple vivad triple talaq vivad ndtv scam vivad bas vivad aur kuchh nahi,Sanskrit pe only vivad Article pe only vivad Ram temple vivad Triple talaq vivad Ndtv scam vivad Bas vivad aur kuchh nahi,No_sarcasm
4037,4037,Dhongi....Desh se Prem hota to Sangh se bhi Prem Karti.....Apne andar dekh ..Desh se pyar hai ya politics se pyar hai,0,dhongi desh se prem hota sangh se bhi prem karti apne andar dekh desh se pyar hai ya politics se pyar hai,"dhongi loves the country, loves the sangh also. look at your performance, is it love for the country or love for politics?","""ढोंगी देश से प्यार करता है, संघ से भी प्यार करता है। अपने प्रदर्शन को देखो, यह देश से प्यार है या राजनीति से प्यार है?""",No_sarcasm
4038,4038,"Waise ek or kamaal ki baat h, jab se kisan andolan shuru hua h triple talaq hi ruk gya h. Is ka credit kis ko jayega?",0,waise ek kamaal ki baat h jab se kisan andolan shuru hua h triple talaq hi ruk gya h is ka credit kis ko jayega,"well, it is a miracle that triple talaq has been stopped since the farmers movement started. who will get the credit for this?","""खैर, यह चमत्कार है कि किसान आंदोलन शुरू होने के बाद से तीन तलाक बंद हो गया है। इसका श्रेय किसे मिलेगा?""",No_sarcasm
4039,4039,Is samay apko cricket ki padi he log apni jaan nahi bacha payenge agar aap jese log samay rhte mumbai ki barish pr dhyan nhi denge to,0,is samay apko cricket ki padi log apni jaan nahi bacha payenge agar aap jese log samay rhte mumbai ki barish pr dhyan nhi denge,"at this time, you will not be able to save your life if you live like this and do not pay attention to the rain in mumbai.","""इस समय अगर आप ऐसे रहेंगे और मुंबई की बारिश पर ध्यान नहीं देंगे तो आप अपनी जान नहीं बचा पाएंगे।""",No_sarcasm
4040,4040,ptaa nhi #RamRahim jaise pakhndi aur kitne honge is desh me.!? Politics itni niche gir jayegi ki wo dhrm ko hi nicha dikhati h,0,ptaa nhi ramrahim jaise pakhndi aur kitne honge desh politics itni niche gir jayegi ki wo dhrm ko hi nicha dikhati h,i don't know how many more followers like ram rahim there will be in the country. politics will stoop so low that it will degrade the religion itself.,मुझे नहीं पता कि देश में राम रहीम जैसे और कितने अनुयायी होंगे. राजनीति इतनी गिर जायेगी कि धर्म को ही नीचा दिखा देगी।,No_sarcasm
4041,4041,modi je triple talaq bola hi aur godi media debate karane lagi ,0,modi je triple talaq bola hi aur godi media debate karane lagi,modi said triple talaq and godi is going to create media debate.,मोदी ने कहा कि तीन तलाक और गोदी मीडिया में बहस पैदा करने जा रहे हैं।,No_sarcasm
4042,4042,70 sal se musalat  awam ke haqooq ghasab karne waloun ka ehtisab kese ho ga koe kar sake ga zaroorat he  ya naen? @pakistani politics,0,sal se musalat awam ke haqooq ghasab karne waloun ka ehtisab kese ho ga koe kar sake ga zaroorat ya naen politics,"for years, what kind of reputation does one have for usurping the rights of the common people, so that there is no need for politics?","""सालों से आम लोगों के अधिकारों को हड़पने की ऐसी कैसी प्रतिष्ठा है कि राजनीति की जरूरत ही न रहे?""",No_sarcasm
4043,4043,"Aaj aap Ram Dev baba Ko hi dekh lo, sirf sirf BJP aur Modi ke chalte hero ban Gaya.. yah bhi ek politics hai",0,aaj aap ram dev baba ko hi dekh lo sirf sirf bjp aur modi ke chalte hero ban gaya yah bhi ek politics hai,"today just look at ramdev baba, he has become a hero only because of bjp and modi, this too is politics","""आज रामदेव बाबा को ही देख लीजिए, वो सिर्फ बीजेपी और मोदी की वजह से हीरो बन गए हैं, ये भी कोई राजनीति है""",No_sarcasm
4044,4044,"politics has changed. ""Zabaan se karte hain dil se doa nahi karte?seyasi loug kisi ka bhala nahi karte""",0,politics changed zabaan se karte hain dil se doa nahi karteseyasi loug kisi ka bhala nahi karte,"politics changed: you speak with your tongue, you do not pray with your heart, a person who is a card-cart person, does not speak to anyone.","""सियासत बदल गई: तुम ज़ुबान से बोलते हो, दिल से दुआ नहीं करते, ताश-गाड़ी वाला शख्स किसी से बात नहीं करता।""",No_sarcasm
4045,4045,JANGAL KI KAHEVAT - 100 KUTTE EK HOKAR BHI EK SER  KA MUKABLA  NAHI KAR SAKTE - PL.DO NOT COMPARE TODAY POLITICS .,0,jangal ki kahevat kutte ek hokar bhi ek ser ka mukabla nahi kar sakte pl do not compare today politics,jangal ki hevat kutte ek ek hokar bhi ek head का mukabla का है कर का पल दो नहीं compare today politics,JANGAL KI HEVAT KUTTE ek ek hokar bhi ek head का MUKABLA का है कर का पल दो नहीं COMPARE TODAY POLITICS,No_sarcasm
4046,4046,Baldev singh- ja simran ja.. jee le apni zindagi Simran- nahi bauji train derail ho jayegi main yahi theek hu   #TrainDerailment #Bollywood,0,baldev singh ja simran ja jee le apni zindagi simran nahi bauji train derail ho jayegi main yahi theek hu trainderailment bollywood,baldev singh ja simran ja jee le apni zindagi simran nahi bauji train derail ho jayegi main yahi theek hu trainderailment bollywood,Baldev singh ja simran ja jee le apni zindagi Simran nahi bauji train derail ho jayegi main yahi theek hu TrainDerailment Bollywood,No_sarcasm
4047,4047,Bollywood ko bachane ke liye akshay kumar ko 4 filme krni chahiye lekin wo bhi 2 film kar rahe h is sal,0,bollywood ko bachane ke liye akshay kumar ko filme krni chahiye lekin wo bhi film kar rahe h sal,"to save bollywood, akshay kumar should do films but he is also doing films.","""बॉलीवुड को बचाने के लिए अक्षय कुमार को फिल्में करनी चाहिए लेकिन वह फिल्में भी कर रहे हैं।""",No_sarcasm
4048,4048,triple talaq bhi muslimo pe chhod do ?? Saala tumne toh apne baap ki h side leni h waise  #HamidAnsari,0,triple talaq bhi muslimo pe chhod saala tumne toh apne baap ki h side leni h waise hamidansari,"triple talaq should also be imposed on muslims, you have to take your father's side like hamidansari.","""मुसलमानों पर भी तीन तलाक लागू होना चाहिए, आपको हामिदअंसारी की तरह अपने पिता का पक्ष लेना होगा।""",No_sarcasm
4049,4049,Abe o chhoro ke khandaan politics hi karoge ki janta ki jaan v bachaoge ..,0,abe chhoro ke khandaan politics hi karoge ki janta ki jaan v bachaoge,these sons of thieves will do politics and save the lives of the people.,ये चोरों के बेटे राजनीति करेंगे और लोगों की जान बचाएंगे।',No_sarcasm
4050,4050,Besharam politicians hai....kuch farak nahi padnewaala hai unhe...2 din shokk manayaenge..phir se wahi apni politics khelenge,0,besharam politicians hai kuch farak nahi padnewaala hai unhe din shokk manayaenge phir se wahi apni politics khelenge,"there are many politicians, no difference has been made, they will celebrate their day and will play their politics from there again.","""बहुत सारे नेता हैं, कोई फर्क नहीं पड़ा, वो अपना दिन मनाएंगे और फिर वहीं से अपनी राजनीति खेलेंगे।""",No_sarcasm
4051,4051,Rahul Gandhi: Mummy ka naam bhi hai kya? #RamRahimSingh #Politics #pappu,0,rahul gandhi mummy ka naam bhi hai kya ramrahimsingh politics pappu,what is rahul gandhi mummy's name also? ramrahimsingh politics papu,राहुल गांधी की मम्मी का नाम भी क्या है? रामरहीमसिंह राजनीति पपू,No_sarcasm
4052,4052,Tera 100 baap bhi Modi ko nhi rok skta ucc lane se.. Bs thoda intezaae kr.. Phle triple talaq nipta lene do,0,tera baap bhi modi ko nhi rok skta ucc lane se bs thoda intezaae kr phle triple talaq nipta lene,"even your father can't stop modi, just wait a bit and get the triple talaq done.","""यहां तक ​​कि आपके पिता भी मोदी को नहीं रोक सकते, बस थोड़ा इंतजार करें और तीन तलाक को खत्म कर दें।""",No_sarcasm
4053,4053,TERA BAAP HAI MULLA. SAALE CHOR UCHKE DESH KA KALANK HAI TU LAALU. MAUT PER BHI TUM DAKAIT CONGRESS AUR LAALU POLITICS KHELTE HO,0,tera baap hai mulla saale chor uchke desh ka kalank hai tu laalu maut per bhi tum dakait congress aur laalu politics khelte ho,"your baap has mulla sale for uchke country and you have died into laalu, which tum dakait congress and laalu politics are khelte ho.","""तुम्हारे बाप ने उचके देश के लिए मुल्ला सेल किया है और तुम लालू में चले गए हो, तुम डकैत कांग्रेस और लालू की राजनीति में क्या-क्या करते हो।""",No_sarcasm
4054,4054,"Triple Talaq astha ka nahi balki vyavastha ka sawal hai,  aur ye avyavstha sudharni chayiye aur Triple talaqT band hona chayiye.",0,triple talaq astha ka nahi balki vyavastha ka sawal hai aur ye avyavstha sudharni chayiye aur triple talaqt band hona chayiye,triple talaq is not a question of status but of the system and this system should be improved and triple talaq should be banned.,तीन तलाक स्टेटस का नहीं बल्कि व्यवस्था का सवाल है और इस व्यवस्था में सुधार होना चाहिए और तीन तलाक पर रोक लगनी चाहिए.,No_sarcasm
4055,4055,Pakistan Cricket Team K Fast Bowler Roman Raees Aaj Zindagi Ki Nai Inning Shuro Kar Rahay Hain Roman Raees Aaj Dulhaniya Ghar Layen Gay,0,pakistan cricket team k fast bowler roman raees aaj zindagi ki nai inning shuro kar rahay hain roman raees aaj dulhaniya ghar layen gay,pakistan cricket team's fast bowler roman raees is staying in the new innings of zindagi today. roman raees is gay today.,पाकिस्तान क्रिकेट टीम के तेज गेंदबाज रोमन रईस आज जिंदगी की नई पारी में बने हुए हैं. रोमन रईस आज समलैंगिक हैं।,No_sarcasm
4056,4056,Sab public ko bewakoof banate hain yeh politics hai jo public ko ullu banakar apna roti sekhte hai... 1/2,0,sab public ko bewakoof banate hain yeh politics hai jo public ko ullu banakar apna roti sekhte hai,"everyone is fooling the public, this is politics which makes fun of the public and earns its living.","""हर कोई जनता को बेवकूफ बना रहा है, ये राजनीति है जो जनता का मजाक उड़ाकर अपनी रोटी कमाती है।""",No_sarcasm
4057,4057,Sach mai ..Tv bhi nahi dekh pp rahi.. Congressi aise politics kar rahe hai,0,sach mai tv bhi nahi dekh pp rahi congressi aise politics kar rahe hai,"actually i don't even watch tv, congress is doing such politics.","""असल में मैं टीवी भी नहीं देखता, कांग्रेस ऐसी राजनीति कर रही है।""",No_sarcasm
4058,4058,"Laanet tujh par phir se politics. Wo time yaad nahi jab tumhara leader, Abu Newaz Shareef becha garri key neechey du kar bhaga, tab laanti",0,laanet tujh par phir se politics wo time yaad nahi jab tumhara leader abu newaz shareef becha garri key neechey du kar bhaga tab laanti,don't remember the time when your leader abu newaz shareef sold the garri key and ran away again.,वह समय याद नहीं जब आपका नेता अबू नेवाज़ शरीफ गैरी चाबी बेचकर फिर भाग गया था।,No_sarcasm
4059,4059,Khud ko waha pr sabit karo apne kabhi ye samjha hi ni ki starting se hi tum sb politics ki katputli bn gaye ho.,0,khud ko waha pr sabit karo apne kabhi ye samjha hi ni ki starting se hi tum sb politics ki katputli bn gaye ho,always prove yourself to yourself by realizing that right from the beginning you have become a puppet of everyone's politics.,हमेशा अपने आप को यह एहसास करके साबित करें कि आप शुरू से ही हर किसी की राजनीति की कठपुतली बन गए हैं।,No_sarcasm
4060,4060,@yadavtejashwi @laluprasadrjd sankh majira hi bajao ab sari family mil kar sare notanki baz india politics me hi hai @ArvindKejriwal,0,sankh majira hi bajao ab sari family mil kar sare notanki baz india politics hi hai,sankh majira hi banjo ab sari family mil kar sare banaki baz india politics hai hai,Sankh majira hi banjo ab sari family mil kar sare banaki baz india politics hai hai,No_sarcasm
4061,4061,"Sir @ptshrikant abhi kewal kaam kare,  Bayaanbaaji Ya politics performance dikhane k baaad Kare @narendramodi @yadavakhilesh @UPGovt",0,sir abhi kewal kaam kare bayaanbaaji ya politics performance dikhane k bad kare,"sir, now only work can be done, baayanbaaji, it is bad to show political performance.","""सर, अब सिर्फ काम ही हो सकता है, बयानबाजी, पॉलिटिकल परफॉर्मेंस दिखाना बुरी बात है।""",No_sarcasm
